repo,type,mech,alert,break,consoleLog,continue,count,empty,has_error_arguments,lines,noUsageOfErrorArg,reassigningError,rereturn,rethrow,returnErrorObject,returnLiteral,returnNull,returnUndefined,stmts,throwErrorObject,throwLiteral,throwNull,throwUndefined,others
showdown.csv,server,callback,0.0,0.0,0.0,0.0,1,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
showdown.csv,server,try-catch,0.0,0.0,0.0,0.0,8,0.0,8.0,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,8
simditor.csv,client,callback,2.0,0.0,0.0,0.0,216,0.0,216.0,1962,126.0,4.0,0.0,1.0,0.0,82.0,4.0,0.0,866,0.0,0.0,0.0,0.0,206
simditor.csv,client,try-catch,0.0,0.0,0.0,0.0,56,0.0,56.0,112,0.0,56.0,0.0,0.0,0.0,16.0,0.0,0.0,92,0.0,0.0,0.0,0.0,20
sinon.csv,server,callback,0.0,1.0,0.0,1.0,1593,0.0,1593.0,9656,553.0,68.0,0.0,82.0,51.0,0.0,0.0,0.0,4576,0.0,0.0,0.0,0.0,1592
sinon.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
sinon.csv,server,promise,0.0,0.0,0.0,0.0,8,0.0,3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,8
sinon.csv,server,try-catch,0.0,0.0,7.0,0.0,11709,3898.0,11709.0,10427,2984.0,2547.0,0.0,514.0,0.0,1665.0,325.0,0.0,7999,0.0,0.0,0.0,0.0,3363
smooth-scroll.csv,client,try-catch,0.0,0.0,0.0,0.0,20,0.0,20.0,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20
socket.io.csv,server,callback,0.0,0.0,0.0,0.0,50,0.0,50.0,232,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0.0,0.0,0.0,0.0,50
socket.io.csv,server,event,0.0,0.0,0.0,0.0,16,0.0,12.0,35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,16
socket.io.csv,server,try-catch,0.0,0.0,0.0,0.0,5,1.0,5.0,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
sockjs-client.csv,client,callback,0.0,5.0,0.0,0.0,80,0.0,80.0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,6.0,0.0,0.0,0.0,80
sockjs-client.csv,client,event,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
sockjs-client.csv,client,try-catch,0.0,9.0,0.0,0.0,336,119.0,336.0,446,93.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,446,0.0,0.0,0.0,0.0,203
sockjs-node.csv,server,callback,0.0,0.0,0.0,0.0,1,0.0,1.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
spectron.csv,server,callback,0.0,0.0,0.0,0.0,12,0.0,12.0,150,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,12
spectron.csv,server,try-catch,0.0,0.0,0.0,0.0,6,2.0,6.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
standard.csv,server,callback,0.0,0.0,0.0,0.0,10,0.0,10.0,129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,10
standard.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
steal.csv,client,callback,0.0,51.0,12.0,15.0,1797,0.0,1797.0,30133,67.0,46.0,0.0,59.0,3.0,9.0,17.0,5.0,4182,29.0,0.0,0.0,0.0,1789
steal.csv,client,promise,0.0,0.0,1.0,0.0,23,0.0,22.0,74,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,22
steal.csv,client,try-catch,0.0,0.0,2.0,3.0,1262,179.0,1262.0,2692,258.0,30.0,0.0,122.0,0.0,74.0,12.0,18.0,1512,8.0,0.0,0.0,0.0,988
store.js.csv,server,callback,0.0,0.0,5.0,0.0,8,0.0,8.0,71,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25,3.0,0.0,0.0,0.0,7
store.js.csv,server,try-catch,0.0,0.0,0.0,0.0,7,0.0,7.0,8,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8,0.0,0.0,0.0,0.0,5
summernote.csv,client,callback,0.0,0.0,2.0,0.0,37,0.0,37.0,415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,0.0,0.0,0.0,0.0,35
summernote.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
summernote.csv,client,try-catch,0.0,0.0,0.0,0.0,1,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
superagent.csv,server,callback,0.0,0.0,1.0,0.0,302,0.0,302.0,1794,162.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,715,0.0,0.0,0.0,0.0,301
superagent.csv,server,event,0.0,0.0,0.0,0.0,14,0.0,14.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,14
superagent.csv,server,promise,0.0,0.0,0.0,0.0,2,0.0,1.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1
superagent.csv,server,try-catch,0.0,0.0,0.0,0.0,483,9.0,483.0,502,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,488,0.0,0.0,0.0,0.0,471
svg.js.csv,client,callback,0.0,0.0,0.0,0.0,31,0.0,31.0,112,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,1.0,0.0,0.0,0.0,31
svg.js.csv,client,try-catch,0.0,0.0,0.0,0.0,35,8.0,35.0,69,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,21
svgo.csv,server,callback,0.0,0.0,1.0,0.0,21,0.0,21.0,116,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,21
svgo.csv,server,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
svgo.csv,server,try-catch,0.0,0.0,0.0,2.0,12,0.0,12.0,28,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,18,0.0,0.0,0.0,0.0,6
three.js.csv,client,callback,0.0,302.0,2.0,16.0,960,0.0,960.0,96511,8.0,672.0,0.0,1.0,0.0,156.0,1.0,0.0,22535,0.0,0.0,0.0,0.0,959
three.js.csv,client,event,0.0,0.0,0.0,0.0,3,0.0,0.0,7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
three.js.csv,client,promise,0.0,0.0,0.0,0.0,9,0.0,3.0,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,9
three.js.csv,client,try-catch,3.0,11.0,6.0,0.0,516,29.0,516.0,1680,89.0,10.0,0.0,235.0,0.0,15.0,8.0,0.0,816,6.0,0.0,0.0,0.0,451
timesheet.js.csv,client,callback,0.0,0.0,0.0,0.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
tinymce.csv,client,callback,0.0,0.0,0.0,0.0,16,0.0,16.0,146,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,38,0.0,0.0,0.0,0.0,16
tinymce.csv,client,try-catch,0.0,0.0,0.0,0.0,2,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
ui-router.csv,client,callback,0.0,18.0,0.0,9.0,180,0.0,180.0,12194,9.0,16.0,0.0,5.0,0.0,15.0,5.0,0.0,1034,3.0,0.0,0.0,0.0,180
ui-router.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
ui-router.csv,client,try-catch,0.0,0.0,0.0,0.0,737,102.0,737.0,1061,54.0,20.0,0.0,88.0,0.0,18.0,0.0,0.0,867,0.0,0.0,0.0,0.0,620
underscore.csv,client,callback,0.0,1.0,0.0,0.0,30,0.0,30.0,315,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,83,0.0,0.0,0.0,0.0,30
underscore.csv,client,try-catch,0.0,0.0,0.0,0.0,24,6.0,24.0,28,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,24,0.0,0.0,0.0,0.0,14
validator.js.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
validator.js.csv,client,try-catch,0.0,0.0,0.0,0.0,6,4.0,6.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
waterline.csv,server,callback,0.0,0.0,4.0,0.0,266,0.0,266.0,3531,4.0,20.0,0.0,0.0,1.0,2.0,0.0,0.0,877,1.0,0.0,0.0,0.0,266
waterline.csv,server,promise,0.0,0.0,0.0,0.0,6,0.0,5.0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6
waterline.csv,server,try-catch,0.0,18.0,0.0,0.0,283,0.0,283.0,1664,0.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,283,34.0,0.0,0.0,0.0,278
web3.js.csv,client,callback,0.0,0.0,0.0,0.0,147,0.0,147.0,1339,28.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,399,11.0,0.0,0.0,0.0,147
web3.js.csv,client,event,0.0,0.0,0.0,0.0,7,0.0,7.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,7
web3.js.csv,client,promise,0.0,0.0,0.0,0.0,4,0.0,4.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4
web3.js.csv,client,try-catch,0.0,6.0,0.0,0.0,188,30.0,188.0,280,126.0,18.0,0.0,0.0,0.0,28.0,0.0,0.0,200,8.0,0.0,0.0,0.0,104
webogram.csv,client,callback,3.0,582.0,30.0,44.0,1669,0.0,1669.0,135779,123.0,1050.0,0.0,4.0,0.0,142.0,8.0,0.0,32902,6.0,0.0,0.0,0.0,1663
webogram.csv,client,event,1.0,0.0,1.0,0.0,8,0.0,6.0,26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,8
webogram.csv,client,promise,0.0,0.0,3.0,0.0,26,0.0,25.0,64,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41,0.0,0.0,0.0,0.0,25
webogram.csv,client,try-catch,0.0,0.0,51.0,0.0,1749,293.0,1749.0,4209,255.0,60.0,0.0,496.0,0.0,95.0,28.0,0.0,2247,12.0,0.0,0.0,0.0,1254
webpack.csv,server,callback,0.0,0.0,9.0,1.0,334,0.0,334.0,4051,18.0,6.0,0.0,22.0,0.0,6.0,0.0,0.0,1133,2.0,0.0,0.0,0.0,328
webpack.csv,server,event,0.0,0.0,0.0,0.0,4,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
webpack.csv,server,promise,0.0,0.0,0.0,0.0,6,0.0,6.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,6
webpack.csv,server,try-catch,0.0,0.0,2.0,0.0,216,49.0,216.0,367,21.0,12.0,0.0,15.0,0.0,12.0,0.0,0.0,220,6.0,0.0,0.0,0.0,144
webtorrent.csv,server,callback,0.0,0.0,0.0,0.0,251,0.0,251.0,850,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,457,0.0,0.0,0.0,0.0,251
webtorrent.csv,server,event,0.0,0.0,0.0,0.0,99,0.0,99.0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,0.0,0.0,0.0,0.0,99
webtorrent.csv,server,try-catch,0.0,0.0,0.0,0.0,11,5.0,11.0,12,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10,0.0,0.0,0.0,0.0,5
wekan.csv,server,callback,1.0,0.0,1.0,0.0,31,0.0,31.0,187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,31
wekan.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
wekan.csv,server,promise,0.0,0.0,0.0,0.0,2,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
wekan.csv,server,try-catch,0.0,0.0,0.0,0.0,44,0.0,44.0,139,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,44
winston.csv,server,callback,0.0,0.0,0.0,0.0,21,0.0,21.0,274,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,74,1.0,0.0,0.0,0.0,21
winston.csv,server,event,0.0,0.0,1.0,0.0,11,0.0,11.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,11
winston.csv,server,try-catch,0.0,0.0,0.0,0.0,20,3.0,20.0,25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,17
zeroclipboard.csv,client,callback,0.0,0.0,0.0,0.0,9,0.0,9.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,9
zeroclipboard.csv,client,event,0.0,0.0,0.0,0.0,16,0.0,0.0,136,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,15
zeroclipboard.csv,client,try-catch,0.0,0.0,0.0,0.0,47,5.0,47.0,147,30.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,42,0.0,0.0,0.0,0.0,32
