repo,type,mech,count,lines,strategy,strategy_count
pm2.csv,server,try-catch,213,401,throwErrorObject,0.0
postcss.csv,server,try-catch,5,17,throwErrorObject,0.0
pouchdb.csv,server,try-catch,500,1341,throwErrorObject,0.0
prettier.csv,client,try-catch,53,181,throwErrorObject,2.0
progressbar.js.csv,client,try-catch,1,0,throwErrorObject,0.0
protobuf.js.csv,server,try-catch,114,285,throwErrorObject,0.0
pug.csv,server,try-catch,47,210,throwErrorObject,0.0
ratchet.csv,client,try-catch,7,7,throwErrorObject,0.0
raven-js.csv,client,try-catch,270,394,throwErrorObject,1.0
react-native.csv,server,try-catch,190,493,throwErrorObject,6.0
remark.csv,client,try-catch,3,24,throwErrorObject,0.0
request.csv,server,try-catch,8,10,throwErrorObject,0.0
reveal.js.csv,client,try-catch,28,57,throwErrorObject,0.0
riot.csv,client,try-catch,46,116,throwErrorObject,0.0
sails.csv,server,try-catch,457,987,throwErrorObject,37.0
scrollreveal.csv,client,try-catch,39,47,throwErrorObject,0.0
sequelize.csv,server,try-catch,20,36,throwErrorObject,4.0
showdown.csv,server,try-catch,8,11,throwErrorObject,0.0
simditor.csv,client,try-catch,56,112,throwErrorObject,0.0
sinon.csv,server,try-catch,11709,10427,throwErrorObject,0.0
smooth-scroll.csv,client,try-catch,20,20,throwErrorObject,0.0
socket.io.csv,server,try-catch,5,4,throwErrorObject,0.0
sockjs-client.csv,client,try-catch,336,446,throwErrorObject,0.0
spectron.csv,server,try-catch,6,4,throwErrorObject,0.0
steal.csv,client,try-catch,1262,2692,throwErrorObject,8.0
store.js.csv,server,try-catch,7,8,throwErrorObject,0.0
summernote.csv,client,try-catch,1,0,throwErrorObject,0.0
superagent.csv,server,try-catch,483,502,throwErrorObject,0.0
svg.js.csv,client,try-catch,35,69,throwErrorObject,0.0
svgo.csv,server,try-catch,12,28,throwErrorObject,0.0
three.js.csv,client,try-catch,516,1680,throwErrorObject,6.0
tinymce.csv,client,try-catch,2,0,throwErrorObject,0.0
ui-router.csv,client,try-catch,737,1061,throwErrorObject,0.0
underscore.csv,client,try-catch,24,28,throwErrorObject,0.0
validator.js.csv,client,try-catch,6,2,throwErrorObject,0.0
waterline.csv,server,try-catch,283,1664,throwErrorObject,34.0
web3.js.csv,client,try-catch,188,280,throwErrorObject,8.0
webogram.csv,client,try-catch,1749,4209,throwErrorObject,12.0
webpack.csv,server,try-catch,216,367,throwErrorObject,6.0
webtorrent.csv,server,try-catch,11,12,throwErrorObject,0.0
wekan.csv,server,try-catch,44,139,throwErrorObject,0.0
winston.csv,server,try-catch,20,25,throwErrorObject,0.0
zeroclipboard.csv,client,try-catch,47,147,throwErrorObject,0.0
Chart.js.csv,client,try-catch,2,2,rethrow,1.0
Faker.js.csv,server,try-catch,452,540,rethrow,14.0
Ghost.csv,server,try-catch,120,388,rethrow,7.0
JavaScript-Garden.csv,client,try-catch,4,12,rethrow,0.0
JavaScript-Koans.csv,client,try-catch,52,80,rethrow,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,rethrow,20.0
JavaScript-MD5.csv,server,try-catch,122,295,rethrow,15.0
MQTT.js.csv,server,try-catch,17,29,rethrow,4.0
MagicMirror.csv,server,try-catch,13,62,rethrow,4.0
Modernizr.csv,client,try-catch,258,220,rethrow,5.0
NodeBB.csv,server,try-catch,205,282,rethrow,3.0
OS.js.csv,client,try-catch,264,256,rethrow,0.0
PapaParse.csv,server,try-catch,15,24,rethrow,3.0
Rocket.Chat.csv,client,try-catch,286,653,rethrow,25.0
RxJS.csv,server,try-catch,35,78,rethrow,12.0
Semantic-UI.csv,client,try-catch,71,53,rethrow,5.0
UglifyJS2.csv,server,try-catch,129,286,rethrow,9.0
ajenti.csv,client,try-catch,160,150,rethrow,5.0
angular-starter.csv,client,try-catch,1,1,rethrow,0.0
angular-translate.csv,client,try-catch,21,9,rethrow,0.0
apidoc.csv,server,try-catch,33,30,rethrow,0.0
atom.csv,server,try-catch,141,223,rethrow,11.0
ava.csv,server,try-catch,55,186,rethrow,14.0
aws-sdk-js.csv,server,try-catch,710,1297,rethrow,34.0
axios.csv,server,try-catch,28,56,rethrow,6.0
babel.csv,client,try-catch,59,184,rethrow,13.0
backbone.csv,client,try-catch,93,110,rethrow,4.0
bitcoinjs-lib.csv,server,try-catch,7,1,rethrow,0.0
bluebird.csv,server,try-catch,276,366,rethrow,20.0
bootstrap.csv,client,try-catch,45,49,rethrow,0.0
brackets.csv,client,try-catch,1069,1511,rethrow,18.0
card.csv,client,try-catch,14,50,rethrow,0.0
cheerio.csv,server,try-catch,1,0,rethrow,0.0
closure-compiler.csv,server,try-catch,83,116,rethrow,0.0
closure-library.csv,client,try-catch,629,1501,rethrow,42.0
clumsy-bird.csv,client,try-catch,34,30,rethrow,0.0
co.csv,server,try-catch,45,48,rethrow,0.0
create-react-app.csv,client,try-catch,19,32,rethrow,1.0
democracyos.csv,client,try-catch,6,9,rethrow,0.0
docsify.csv,server,try-catch,22,47,rethrow,4.0
dragula.csv,client,try-catch,4,0,rethrow,0.0
dropzone.csv,client,try-catch,23,23,rethrow,0.0
echarts.csv,client,try-catch,145,193,rethrow,28.0
electron.csv,server,try-catch,97,113,rethrow,6.0
engine.csv,client,try-catch,10,26,rethrow,0.0
eslint-plugin-react.csv,client,try-catch,4,4,rethrow,0.0
eslint.csv,server,try-catch,178,442,rethrow,57.0
express.csv,server,try-catch,17,23,rethrow,1.0
fetch.csv,client,try-catch,3,3,rethrow,0.0
fingerprintjs2.csv,client,try-catch,54,64,rethrow,0.0
forever.csv,server,try-catch,5,6,rethrow,0.0
fullPage.js.csv,client,try-catch,1,1,rethrow,0.0
grunt.csv,server,try-catch,21,39,rethrow,4.0
gulp.csv,server,try-catch,4,8,rethrow,0.0
handlebars.js.csv,server,try-catch,24,57,rethrow,6.0
hapi.csv,server,try-catch,15,32,rethrow,0.0
hexo.csv,server,try-catch,78,81,rethrow,0.0
highcharts-ng.csv,client,try-catch,6,0,rethrow,0.0
history.js.csv,client,try-catch,757,991,rethrow,95.0
homebridge.csv,server,try-catch,6,20,rethrow,2.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,rethrow,33.0
howler.js.csv,client,try-catch,30,22,rethrow,0.0
http-server.csv,server,try-catch,1,1,rethrow,0.0
iD.csv,server,try-catch,42,69,rethrow,0.0
immutable-js.csv,server,try-catch,13,24,rethrow,0.0
impress.js.csv,client,try-catch,14,50,rethrow,12.0
intro.js.csv,client,try-catch,52,54,rethrow,2.0
jQuery-File-Upload.csv,client,try-catch,18,5,rethrow,0.0
johnny-five.csv,server,try-catch,8,8,rethrow,0.0
joi.csv,client,try-catch,46,84,rethrow,10.0
jquery-modal.csv,client,try-catch,4,24,rethrow,2.0
jsdoc.csv,client,try-catch,44,63,rethrow,4.0
jsdoc.csv,server,try-catch,44,63,rethrow,4.0
jsdom.csv,server,try-catch,440,496,rethrow,5.0
koa.csv,server,try-catch,38,102,rethrow,0.0
kue.csv,server,try-catch,7,17,rethrow,0.0
lazysizes.csv,client,try-catch,19,12,rethrow,0.0
lightbox.csv,client,try-catch,6,6,rethrow,0.0
list.js.csv,client,try-catch,12,28,rethrow,2.0
lodash.csv,server,try-catch,3,1,rethrow,0.0
loopback.csv,server,try-catch,26,34,rethrow,1.0
mapbox-gl-js.csv,client,try-catch,20,46,rethrow,0.0
markdown-here.csv,client,try-catch,60,187,rethrow,6.0
materialize.csv,client,try-catch,13,11,rethrow,0.0
materialize.csv,server,try-catch,13,11,rethrow,0.0
metalsmith.csv,server,try-catch,3,11,rethrow,2.0
meteor.csv,client,try-catch,540,1337,rethrow,132.0
meteor.csv,server,try-catch,540,1337,rethrow,132.0
mithril.js.csv,client,try-catch,294,391,rethrow,21.0
mocha.csv,server,try-catch,45,167,rethrow,0.0
mojs.csv,client,try-catch,40,55,rethrow,0.0
moment-timezone.csv,server,try-catch,6,0,rethrow,0.0
moment.csv,server,try-catch,19,12,rethrow,0.0
mongo-express.csv,server,try-catch,24,51,rethrow,0.0
mongoose.csv,server,try-catch,262,448,rethrow,7.0
mousetrap.csv,client,try-catch,71,162,rethrow,8.0
mysql.csv,server,try-catch,7,10,rethrow,1.0
natural.csv,server,try-catch,3,4,rethrow,1.0
nedb.csv,server,try-catch,321,911,rethrow,42.0
nightwatch.csv,server,try-catch,87,127,rethrow,6.0
node-http-proxy.csv,server,try-catch,6,6,rethrow,0.0
node-inspector.csv,server,try-catch,85,86,rethrow,3.0
node-mongodb-native.csv,server,try-catch,422,845,rethrow,37.0
node-postgres.csv,server,try-catch,6,12,rethrow,1.0
node-restify.csv,server,try-catch,66,127,rethrow,0.0
node-serialport.csv,server,try-catch,118,196,rethrow,0.0
node.csv,server,try-catch,2030,4056,rethrow,405.0
nodemailer.csv,server,try-catch,43,108,rethrow,0.0
nodemon.csv,server,try-catch,14,22,rethrow,0.0
notifyjs.csv,client,try-catch,2,2,rethrow,0.0
nuxt.js.csv,server,try-catch,4,6,rethrow,1.0
openlayers.csv,server,try-catch,175,211,rethrow,0.0
openui5.csv,client,try-catch,2517,18454,rethrow,177.0
passport.csv,server,try-catch,6,6,rethrow,0.0
pdf.js.csv,client,try-catch,193,444,rethrow,48.0
perfect-scrollbar.csv,client,try-catch,2,2,rethrow,0.0
phaser.csv,client,try-catch,151,236,rethrow,0.0
plyr.csv,client,try-catch,239,348,rethrow,20.0
pm2.csv,server,try-catch,213,401,rethrow,6.0
postcss.csv,server,try-catch,5,17,rethrow,3.0
pouchdb.csv,server,try-catch,500,1341,rethrow,23.0
prettier.csv,client,try-catch,53,181,rethrow,10.0
progressbar.js.csv,client,try-catch,1,0,rethrow,0.0
protobuf.js.csv,server,try-catch,114,285,rethrow,9.0
pug.csv,server,try-catch,47,210,rethrow,23.0
ratchet.csv,client,try-catch,7,7,rethrow,0.0
raven-js.csv,client,try-catch,270,394,rethrow,40.0
react-native.csv,server,try-catch,190,493,rethrow,6.0
remark.csv,client,try-catch,3,24,rethrow,3.0
request.csv,server,try-catch,8,10,rethrow,0.0
reveal.js.csv,client,try-catch,28,57,rethrow,4.0
riot.csv,client,try-catch,46,116,rethrow,0.0
sails.csv,server,try-catch,457,987,rethrow,59.0
scrollreveal.csv,client,try-catch,39,47,rethrow,4.0
sequelize.csv,server,try-catch,20,36,rethrow,6.0
showdown.csv,server,try-catch,8,11,rethrow,0.0
simditor.csv,client,try-catch,56,112,rethrow,0.0
sinon.csv,server,try-catch,11709,10427,rethrow,514.0
smooth-scroll.csv,client,try-catch,20,20,rethrow,0.0
socket.io.csv,server,try-catch,5,4,rethrow,0.0
sockjs-client.csv,client,try-catch,336,446,rethrow,0.0
spectron.csv,server,try-catch,6,4,rethrow,0.0
steal.csv,client,try-catch,1262,2692,rethrow,122.0
store.js.csv,server,try-catch,7,8,rethrow,0.0
summernote.csv,client,try-catch,1,0,rethrow,0.0
superagent.csv,server,try-catch,483,502,rethrow,0.0
svg.js.csv,client,try-catch,35,69,rethrow,0.0
svgo.csv,server,try-catch,12,28,rethrow,1.0
three.js.csv,client,try-catch,516,1680,rethrow,235.0
tinymce.csv,client,try-catch,2,0,rethrow,0.0
ui-router.csv,client,try-catch,737,1061,rethrow,88.0
underscore.csv,client,try-catch,24,28,rethrow,2.0
validator.js.csv,client,try-catch,6,2,rethrow,0.0
waterline.csv,server,try-catch,283,1664,rethrow,94.0
web3.js.csv,client,try-catch,188,280,rethrow,0.0
webogram.csv,client,try-catch,1749,4209,rethrow,496.0
webpack.csv,server,try-catch,216,367,rethrow,15.0
webtorrent.csv,server,try-catch,11,12,rethrow,0.0
wekan.csv,server,try-catch,44,139,rethrow,0.0
winston.csv,server,try-catch,20,25,rethrow,1.0
zeroclipboard.csv,client,try-catch,47,147,rethrow,0.0
Chart.js.csv,client,try-catch,2,2,returnLiteral,0.0
Faker.js.csv,server,try-catch,452,540,returnLiteral,11.0
Ghost.csv,server,try-catch,120,388,returnLiteral,0.0
JavaScript-Garden.csv,client,try-catch,4,12,returnLiteral,0.0
JavaScript-Koans.csv,client,try-catch,52,80,returnLiteral,2.0
JavaScript-Load-Image.csv,client,try-catch,171,423,returnLiteral,26.0
JavaScript-MD5.csv,server,try-catch,122,295,returnLiteral,15.0
MQTT.js.csv,server,try-catch,17,29,returnLiteral,0.0
MagicMirror.csv,server,try-catch,13,62,returnLiteral,0.0
Modernizr.csv,client,try-catch,258,220,returnLiteral,63.0
NodeBB.csv,server,try-catch,205,282,returnLiteral,7.0
OS.js.csv,client,try-catch,264,256,returnLiteral,4.0
PapaParse.csv,server,try-catch,15,24,returnLiteral,0.0
Rocket.Chat.csv,client,try-catch,286,653,returnLiteral,8.0
RxJS.csv,server,try-catch,35,78,returnLiteral,2.0
Semantic-UI.csv,client,try-catch,71,53,returnLiteral,9.0
UglifyJS2.csv,server,try-catch,129,286,returnLiteral,8.0
ajenti.csv,client,try-catch,160,150,returnLiteral,5.0
angular-starter.csv,client,try-catch,1,1,returnLiteral,0.0
angular-translate.csv,client,try-catch,21,9,returnLiteral,0.0
apidoc.csv,server,try-catch,33,30,returnLiteral,1.0
atom.csv,server,try-catch,141,223,returnLiteral,3.0
ava.csv,server,try-catch,55,186,returnLiteral,0.0
aws-sdk-js.csv,server,try-catch,710,1297,returnLiteral,92.0
axios.csv,server,try-catch,28,56,returnLiteral,0.0
babel.csv,client,try-catch,59,184,returnLiteral,3.0
backbone.csv,client,try-catch,93,110,returnLiteral,9.0
bitcoinjs-lib.csv,server,try-catch,7,1,returnLiteral,0.0
bluebird.csv,server,try-catch,276,366,returnLiteral,20.0
bootstrap.csv,client,try-catch,45,49,returnLiteral,0.0
brackets.csv,client,try-catch,1069,1511,returnLiteral,37.0
card.csv,client,try-catch,14,50,returnLiteral,0.0
cheerio.csv,server,try-catch,1,0,returnLiteral,0.0
closure-compiler.csv,server,try-catch,83,116,returnLiteral,15.0
closure-library.csv,client,try-catch,629,1501,returnLiteral,56.0
clumsy-bird.csv,client,try-catch,34,30,returnLiteral,0.0
co.csv,server,try-catch,45,48,returnLiteral,0.0
create-react-app.csv,client,try-catch,19,32,returnLiteral,6.0
democracyos.csv,client,try-catch,6,9,returnLiteral,0.0
docsify.csv,server,try-catch,22,47,returnLiteral,0.0
dragula.csv,client,try-catch,4,0,returnLiteral,0.0
dropzone.csv,client,try-catch,23,23,returnLiteral,0.0
echarts.csv,client,try-catch,145,193,returnLiteral,3.0
electron.csv,server,try-catch,97,113,returnLiteral,2.0
engine.csv,client,try-catch,10,26,returnLiteral,0.0
eslint-plugin-react.csv,client,try-catch,4,4,returnLiteral,0.0
eslint.csv,server,try-catch,178,442,returnLiteral,16.0
express.csv,server,try-catch,17,23,returnLiteral,0.0
fetch.csv,client,try-catch,3,3,returnLiteral,3.0
fingerprintjs2.csv,client,try-catch,54,64,returnLiteral,8.0
forever.csv,server,try-catch,5,6,returnLiteral,0.0
fullPage.js.csv,client,try-catch,1,1,returnLiteral,0.0
grunt.csv,server,try-catch,21,39,returnLiteral,4.0
gulp.csv,server,try-catch,4,8,returnLiteral,0.0
handlebars.js.csv,server,try-catch,24,57,returnLiteral,0.0
hapi.csv,server,try-catch,15,32,returnLiteral,2.0
hexo.csv,server,try-catch,78,81,returnLiteral,0.0
highcharts-ng.csv,client,try-catch,6,0,returnLiteral,0.0
history.js.csv,client,try-catch,757,991,returnLiteral,18.0
homebridge.csv,server,try-catch,6,20,returnLiteral,0.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,returnLiteral,41.0
howler.js.csv,client,try-catch,30,22,returnLiteral,0.0
http-server.csv,server,try-catch,1,1,returnLiteral,0.0
iD.csv,server,try-catch,42,69,returnLiteral,0.0
immutable-js.csv,server,try-catch,13,24,returnLiteral,1.0
impress.js.csv,client,try-catch,14,50,returnLiteral,0.0
intro.js.csv,client,try-catch,52,54,returnLiteral,5.0
jQuery-File-Upload.csv,client,try-catch,18,5,returnLiteral,0.0
johnny-five.csv,server,try-catch,8,8,returnLiteral,0.0
joi.csv,client,try-catch,46,84,returnLiteral,0.0
jquery-modal.csv,client,try-catch,4,24,returnLiteral,0.0
jsdoc.csv,client,try-catch,44,63,returnLiteral,2.0
jsdoc.csv,server,try-catch,44,63,returnLiteral,2.0
jsdom.csv,server,try-catch,440,496,returnLiteral,7.0
koa.csv,server,try-catch,38,102,returnLiteral,1.0
kue.csv,server,try-catch,7,17,returnLiteral,0.0
lazysizes.csv,client,try-catch,19,12,returnLiteral,0.0
lightbox.csv,client,try-catch,6,6,returnLiteral,0.0
list.js.csv,client,try-catch,12,28,returnLiteral,0.0
lodash.csv,server,try-catch,3,1,returnLiteral,0.0
loopback.csv,server,try-catch,26,34,returnLiteral,0.0
mapbox-gl-js.csv,client,try-catch,20,46,returnLiteral,0.0
markdown-here.csv,client,try-catch,60,187,returnLiteral,10.0
materialize.csv,client,try-catch,13,11,returnLiteral,11.0
materialize.csv,server,try-catch,13,11,returnLiteral,11.0
metalsmith.csv,server,try-catch,3,11,returnLiteral,0.0
meteor.csv,client,try-catch,540,1337,returnLiteral,54.0
meteor.csv,server,try-catch,540,1337,returnLiteral,54.0
mithril.js.csv,client,try-catch,294,391,returnLiteral,1.0
mocha.csv,server,try-catch,45,167,returnLiteral,3.0
mojs.csv,client,try-catch,40,55,returnLiteral,3.0
moment-timezone.csv,server,try-catch,6,0,returnLiteral,0.0
moment.csv,server,try-catch,19,12,returnLiteral,0.0
mongo-express.csv,server,try-catch,24,51,returnLiteral,0.0
mongoose.csv,server,try-catch,262,448,returnLiteral,1.0
mousetrap.csv,client,try-catch,71,162,returnLiteral,11.0
mysql.csv,server,try-catch,7,10,returnLiteral,0.0
natural.csv,server,try-catch,3,4,returnLiteral,0.0
nedb.csv,server,try-catch,321,911,returnLiteral,41.0
nightwatch.csv,server,try-catch,87,127,returnLiteral,4.0
node-http-proxy.csv,server,try-catch,6,6,returnLiteral,0.0
node-inspector.csv,server,try-catch,85,86,returnLiteral,5.0
node-mongodb-native.csv,server,try-catch,422,845,returnLiteral,6.0
node-postgres.csv,server,try-catch,6,12,returnLiteral,0.0
node-restify.csv,server,try-catch,66,127,returnLiteral,0.0
node-serialport.csv,server,try-catch,118,196,returnLiteral,0.0
node.csv,server,try-catch,2030,4056,returnLiteral,40.0
nodemailer.csv,server,try-catch,43,108,returnLiteral,1.0
nodemon.csv,server,try-catch,14,22,returnLiteral,0.0
notifyjs.csv,client,try-catch,2,2,returnLiteral,0.0
nuxt.js.csv,server,try-catch,4,6,returnLiteral,0.0
openlayers.csv,server,try-catch,175,211,returnLiteral,0.0
openui5.csv,client,try-catch,2517,18454,returnLiteral,144.0
passport.csv,server,try-catch,6,6,returnLiteral,0.0
pdf.js.csv,client,try-catch,193,444,returnLiteral,11.0
perfect-scrollbar.csv,client,try-catch,2,2,returnLiteral,0.0
phaser.csv,client,try-catch,151,236,returnLiteral,24.0
plyr.csv,client,try-catch,239,348,returnLiteral,50.0
pm2.csv,server,try-catch,213,401,returnLiteral,4.0
postcss.csv,server,try-catch,5,17,returnLiteral,0.0
pouchdb.csv,server,try-catch,500,1341,returnLiteral,17.0
prettier.csv,client,try-catch,53,181,returnLiteral,3.0
progressbar.js.csv,client,try-catch,1,0,returnLiteral,0.0
protobuf.js.csv,server,try-catch,114,285,returnLiteral,3.0
pug.csv,server,try-catch,47,210,returnLiteral,2.0
ratchet.csv,client,try-catch,7,7,returnLiteral,0.0
raven-js.csv,client,try-catch,270,394,returnLiteral,28.0
react-native.csv,server,try-catch,190,493,returnLiteral,11.0
remark.csv,client,try-catch,3,24,returnLiteral,0.0
request.csv,server,try-catch,8,10,returnLiteral,0.0
reveal.js.csv,client,try-catch,28,57,returnLiteral,2.0
riot.csv,client,try-catch,46,116,returnLiteral,0.0
sails.csv,server,try-catch,457,987,returnLiteral,3.0
scrollreveal.csv,client,try-catch,39,47,returnLiteral,0.0
sequelize.csv,server,try-catch,20,36,returnLiteral,0.0
showdown.csv,server,try-catch,8,11,returnLiteral,0.0
simditor.csv,client,try-catch,56,112,returnLiteral,16.0
sinon.csv,server,try-catch,11709,10427,returnLiteral,1665.0
smooth-scroll.csv,client,try-catch,20,20,returnLiteral,0.0
socket.io.csv,server,try-catch,5,4,returnLiteral,0.0
sockjs-client.csv,client,try-catch,336,446,returnLiteral,9.0
spectron.csv,server,try-catch,6,4,returnLiteral,0.0
steal.csv,client,try-catch,1262,2692,returnLiteral,74.0
store.js.csv,server,try-catch,7,8,returnLiteral,2.0
summernote.csv,client,try-catch,1,0,returnLiteral,0.0
superagent.csv,server,try-catch,483,502,returnLiteral,0.0
svg.js.csv,client,try-catch,35,69,returnLiteral,0.0
svgo.csv,server,try-catch,12,28,returnLiteral,1.0
three.js.csv,client,try-catch,516,1680,returnLiteral,15.0
tinymce.csv,client,try-catch,2,0,returnLiteral,0.0
ui-router.csv,client,try-catch,737,1061,returnLiteral,18.0
underscore.csv,client,try-catch,24,28,returnLiteral,0.0
validator.js.csv,client,try-catch,6,2,returnLiteral,0.0
waterline.csv,server,try-catch,283,1664,returnLiteral,0.0
web3.js.csv,client,try-catch,188,280,returnLiteral,28.0
webogram.csv,client,try-catch,1749,4209,returnLiteral,95.0
webpack.csv,server,try-catch,216,367,returnLiteral,12.0
webtorrent.csv,server,try-catch,11,12,returnLiteral,2.0
wekan.csv,server,try-catch,44,139,returnLiteral,0.0
winston.csv,server,try-catch,20,25,returnLiteral,0.0
zeroclipboard.csv,client,try-catch,47,147,returnLiteral,0.0
Chart.js.csv,client,try-catch,2,2,returnUndefined,0.0
Faker.js.csv,server,try-catch,452,540,returnUndefined,0.0
Ghost.csv,server,try-catch,120,388,returnUndefined,0.0
JavaScript-Garden.csv,client,try-catch,4,12,returnUndefined,0.0
JavaScript-Koans.csv,client,try-catch,52,80,returnUndefined,0.0
JavaScript-Load-Image.csv,client,try-catch,171,423,returnUndefined,0.0
JavaScript-MD5.csv,server,try-catch,122,295,returnUndefined,0.0
MQTT.js.csv,server,try-catch,17,29,returnUndefined,0.0
MagicMirror.csv,server,try-catch,13,62,returnUndefined,0.0
Modernizr.csv,client,try-catch,258,220,returnUndefined,0.0
NodeBB.csv,server,try-catch,205,282,returnUndefined,0.0
OS.js.csv,client,try-catch,264,256,returnUndefined,0.0
PapaParse.csv,server,try-catch,15,24,returnUndefined,0.0
Rocket.Chat.csv,client,try-catch,286,653,returnUndefined,1.0
RxJS.csv,server,try-catch,35,78,returnUndefined,0.0
Semantic-UI.csv,client,try-catch,71,53,returnUndefined,0.0
UglifyJS2.csv,server,try-catch,129,286,returnUndefined,0.0
ajenti.csv,client,try-catch,160,150,returnUndefined,0.0
angular-starter.csv,client,try-catch,1,1,returnUndefined,0.0
angular-translate.csv,client,try-catch,21,9,returnUndefined,0.0
apidoc.csv,server,try-catch,33,30,returnUndefined,0.0
atom.csv,server,try-catch,141,223,returnUndefined,1.0
ava.csv,server,try-catch,55,186,returnUndefined,0.0
aws-sdk-js.csv,server,try-catch,710,1297,returnUndefined,0.0
axios.csv,server,try-catch,28,56,returnUndefined,0.0
babel.csv,client,try-catch,59,184,returnUndefined,0.0
backbone.csv,client,try-catch,93,110,returnUndefined,0.0
bitcoinjs-lib.csv,server,try-catch,7,1,returnUndefined,0.0
bluebird.csv,server,try-catch,276,366,returnUndefined,0.0
bootstrap.csv,client,try-catch,45,49,returnUndefined,0.0
brackets.csv,client,try-catch,1069,1511,returnUndefined,2.0
card.csv,client,try-catch,14,50,returnUndefined,0.0
cheerio.csv,server,try-catch,1,0,returnUndefined,0.0
closure-compiler.csv,server,try-catch,83,116,returnUndefined,0.0
closure-library.csv,client,try-catch,629,1501,returnUndefined,1.0
clumsy-bird.csv,client,try-catch,34,30,returnUndefined,0.0
co.csv,server,try-catch,45,48,returnUndefined,0.0
create-react-app.csv,client,try-catch,19,32,returnUndefined,0.0
democracyos.csv,client,try-catch,6,9,returnUndefined,0.0
docsify.csv,server,try-catch,22,47,returnUndefined,0.0
dragula.csv,client,try-catch,4,0,returnUndefined,0.0
dropzone.csv,client,try-catch,23,23,returnUndefined,0.0
echarts.csv,client,try-catch,145,193,returnUndefined,0.0
electron.csv,server,try-catch,97,113,returnUndefined,0.0
engine.csv,client,try-catch,10,26,returnUndefined,0.0
eslint-plugin-react.csv,client,try-catch,4,4,returnUndefined,0.0
eslint.csv,server,try-catch,178,442,returnUndefined,0.0
express.csv,server,try-catch,17,23,returnUndefined,2.0
fetch.csv,client,try-catch,3,3,returnUndefined,0.0
fingerprintjs2.csv,client,try-catch,54,64,returnUndefined,0.0
forever.csv,server,try-catch,5,6,returnUndefined,0.0
fullPage.js.csv,client,try-catch,1,1,returnUndefined,0.0
grunt.csv,server,try-catch,21,39,returnUndefined,0.0
gulp.csv,server,try-catch,4,8,returnUndefined,0.0
handlebars.js.csv,server,try-catch,24,57,returnUndefined,0.0
hapi.csv,server,try-catch,15,32,returnUndefined,0.0
hexo.csv,server,try-catch,78,81,returnUndefined,0.0
highcharts-ng.csv,client,try-catch,6,0,returnUndefined,0.0
history.js.csv,client,try-catch,757,991,returnUndefined,0.0
homebridge.csv,server,try-catch,6,20,returnUndefined,0.0
hospitalrun-frontend.csv,client,try-catch,1211,1587,returnUndefined,0.0
howler.js.csv,client,try-catch,30,22,returnUndefined,0.0
http-server.csv,server,try-catch,1,1,returnUndefined,0.0
iD.csv,server,try-catch,42,69,returnUndefined,0.0
immutable-js.csv,server,try-catch,13,24,returnUndefined,0.0
impress.js.csv,client,try-catch,14,50,returnUndefined,0.0
intro.js.csv,client,try-catch,52,54,returnUndefined,0.0
jQuery-File-Upload.csv,client,try-catch,18,5,returnUndefined,0.0
johnny-five.csv,server,try-catch,8,8,returnUndefined,0.0
joi.csv,client,try-catch,46,84,returnUndefined,0.0
jquery-modal.csv,client,try-catch,4,24,returnUndefined,0.0
jsdoc.csv,client,try-catch,44,63,returnUndefined,0.0
jsdoc.csv,server,try-catch,44,63,returnUndefined,0.0
jsdom.csv,server,try-catch,440,496,returnUndefined,0.0
koa.csv,server,try-catch,38,102,returnUndefined,0.0
kue.csv,server,try-catch,7,17,returnUndefined,0.0
lazysizes.csv,client,try-catch,19,12,returnUndefined,0.0
lightbox.csv,client,try-catch,6,6,returnUndefined,0.0
list.js.csv,client,try-catch,12,28,returnUndefined,0.0
lodash.csv,server,try-catch,3,1,returnUndefined,0.0
loopback.csv,server,try-catch,26,34,returnUndefined,0.0
mapbox-gl-js.csv,client,try-catch,20,46,returnUndefined,0.0
markdown-here.csv,client,try-catch,60,187,returnUndefined,0.0
materialize.csv,client,try-catch,13,11,returnUndefined,0.0
materialize.csv,server,try-catch,13,11,returnUndefined,0.0
metalsmith.csv,server,try-catch,3,11,returnUndefined,0.0
meteor.csv,client,try-catch,540,1337,returnUndefined,0.0
meteor.csv,server,try-catch,540,1337,returnUndefined,0.0
mithril.js.csv,client,try-catch,294,391,returnUndefined,0.0
mocha.csv,server,try-catch,45,167,returnUndefined,0.0
mojs.csv,client,try-catch,40,55,returnUndefined,0.0
moment-timezone.csv,server,try-catch,6,0,returnUndefined,0.0
moment.csv,server,try-catch,19,12,returnUndefined,0.0
mongo-express.csv,server,try-catch,24,51,returnUndefined,0.0
mongoose.csv,server,try-catch,262,448,returnUndefined,0.0
mousetrap.csv,client,try-catch,71,162,returnUndefined,0.0
mysql.csv,server,try-catch,7,10,returnUndefined,0.0
natural.csv,server,try-catch,3,4,returnUndefined,0.0
nedb.csv,server,try-catch,321,911,returnUndefined,0.0
nightwatch.csv,server,try-catch,87,127,returnUndefined,0.0
node-http-proxy.csv,server,try-catch,6,6,returnUndefined,0.0
node-inspector.csv,server,try-catch,85,86,returnUndefined,0.0
node-mongodb-native.csv,server,try-catch,422,845,returnUndefined,0.0
