repo,file,type,mech,strategy,count
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/dist/perfect-scrollbar.js,client,callback,break,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/dist/perfect-scrollbar.js,client,callback,noUsageOfErrorArg,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/dist/perfect-scrollbar.js,client,callback,others,13
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/dist/perfect-scrollbar.js,client,callback,returnLiteral,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/docs/prettify.js,client,callback,others,2
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/docs/prettify.js,client,try-catch,consoleLog,2
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/click-rail.js,client,callback,others,4
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/drag-thumb.js,client,callback,others,2
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/keyboard.js,client,callback,break,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/mouse-wheel.js,client,callback,others,2
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/touch.js,client,callback,others,3
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/handlers/touch.js,client,callback,returnLiteral,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/index.js,client,callback,noUsageOfErrorArg,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/index.js,client,callback,others,1
perfect-scrollbar.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/perfect-scrollbar/src/lib/event-manager.js,client,callback,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,callback,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,callback,reassigningError,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,callback,"throwErrorObject,returnLiteral",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,promise,noUsageOfErrorArg,2
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,promise,others,12
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,try-catch,empty,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,try-catch,noUsageOfErrorArg,30
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",7
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-arcade-physics.js,client,try-catch,others,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,callback,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,callback,reassigningError,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,callback,"throwErrorObject,returnLiteral",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,promise,noUsageOfErrorArg,2
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,promise,others,12
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,try-catch,empty,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,try-catch,noUsageOfErrorArg,24
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",7
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser-core.js,client,try-catch,others,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,callback,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,callback,reassigningError,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,callback,"throwErrorObject,returnLiteral",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,promise,noUsageOfErrorArg,2
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,promise,others,12
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,try-catch,empty,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,try-catch,noUsageOfErrorArg,30
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",7
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/dist/phaser.js,client,try-catch,others,6
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/scripts/bundle-shaders.js,client,callback,"consoleLog,rethrow",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/scripts/copy-to-examples.js,client,callback,consoleLog,3
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/scripts/copy-to-examples.js,client,callback,others,3
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/device/Audio.js,client,try-catch,empty,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/device/Features.js,client,try-catch,noUsageOfErrorArg,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/device/Features.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",2
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/device/OS.js,client,try-catch,noUsageOfErrorArg,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/device/Video.js,client,try-catch,empty,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/dom/ParseXML.js,client,try-catch,noUsageOfErrorArg,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/fbinstant/FacebookInstantGamesPlugin.js,client,promise,noUsageOfErrorArg,2
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/fbinstant/FacebookInstantGamesPlugin.js,client,promise,others,7
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/fbinstant/Leaderboard.js,client,promise,others,4
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/loader/filetypes/AudioFile.js,client,callback,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/loader/filetypes/HTMLTextureFile.js,client,try-catch,noUsageOfErrorArg,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/loader/filetypes/SVGFile.js,client,try-catch,noUsageOfErrorArg,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/sound/html5/HTML5AudioSound.js,client,promise,others,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/structs/Map.js,client,callback,reassigningError,1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/utils/array/SafeRange.js,client,callback,"throwErrorObject,returnLiteral",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/src/utils/object/IsPlainObject.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1
phaser.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/phaser/webpack.config.js,client,callback,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,callback,reassigningError,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,callback,rethrow,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,empty,22
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,noUsageOfErrorArg,20
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",10
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,others,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,reassigningError,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/demo/dist/demo.js,client,try-catch,rethrow,11
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,callback,others,5
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,callback,throwErrorObject,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,event,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,promise,noUsageOfErrorArg,14
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,promise,others,4
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,promise,rethrow,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,empty,5
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,noUsageOfErrorArg,13
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",7
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,"noUsageOfErrorArg,returnNull",2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,others,13
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.js,client,try-catch,returnLiteral,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,callback,others,11
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,callback,reassigningError,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,callback,throwErrorObject,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,callback,"throwErrorObject,rethrow",1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,event,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,promise,noUsageOfErrorArg,14
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,promise,others,4
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,promise,rethrow,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,empty,18
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,noUsageOfErrorArg,25
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",23
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,"noUsageOfErrorArg,returnNull",2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,others,30
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,rethrow,5
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,returnLiteral,4
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/dist/plyr.polyfilled.js,client,try-catch,"throwErrorObject,rethrow",4
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/gulpfile.js,client,callback,consoleLog,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/captions.js,client,promise,noUsageOfErrorArg,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/controls.js,client,try-catch,returnLiteral,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/listeners.js,client,promise,noUsageOfErrorArg,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/ads.js,client,callback,others,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/ads.js,client,promise,noUsageOfErrorArg,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/ads.js,client,try-catch,others,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/vimeo.js,client,event,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/vimeo.js,client,promise,noUsageOfErrorArg,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/vimeo.js,client,promise,others,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/youtube.js,client,promise,noUsageOfErrorArg,4
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plugins/youtube.js,client,promise,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plyr.js,client,promise,noUsageOfErrorArg,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/plyr.js,client,try-catch,noUsageOfErrorArg,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/storage.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/support.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/ui.js,client,promise,noUsageOfErrorArg,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/ui.js,client,promise,rethrow,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/animation.js,client,try-catch,empty,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/elements.js,client,callback,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/events.js,client,try-catch,empty,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/fetch.js,client,callback,throwErrorObject,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/fetch.js,client,try-catch,noUsageOfErrorArg,3
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/fetch.js,client,try-catch,others,2
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/is.js,client,try-catch,"noUsageOfErrorArg,returnLiteral",1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/loadImage.js,client,callback,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/loadScript.js,client,callback,others,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/loadSprite.js,client,promise,noUsageOfErrorArg,1
plyr.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/plyr/src/js/utils/urls.js,client,try-catch,"noUsageOfErrorArg,returnNull",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/api-pm2/api.js,server,callback,consoleLog,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/expose-triggerable-functions/trigger-param.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/expose-triggerable-functions/trigger-ping.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/misc-examples/client.js,server,callback,"noUsageOfErrorArg,consoleLog",2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/misc-examples/client.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/misc-examples/programmatic.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/misc-examples/start-args.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/module-test/app.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/pmx-test-all/elements/cluster.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/pmx-test-all/elements/http.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/pmx-test-all/elements/trace.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/test-all-keymetrics-features/http_app.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/test-all-keymetrics-features/http_transaction.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/test-all-keymetrics-features/pm2_probe.js,server,callback,noUsageOfErrorArg,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/examples/test-all-keymetrics-features/probes.js,server,event,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,consoleLog,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,"consoleLog,returnLiteral",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,noUsageOfErrorArg,6
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,others,38
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,returnLiteral,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,callback,"throwErrorObject,returnLiteral",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,try-catch,noUsageOfErrorArg,4
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API.js,server,try-catch,others,14
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/CliUx.js,server,try-catch,empty,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Configuration.js,server,callback,noUsageOfErrorArg,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Configuration.js,server,callback,others,9
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Configuration.js,server,callback,returnLiteral,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,consoleLog,5
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,"consoleLog,returnLiteral",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,noUsageOfErrorArg,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,"noUsageOfErrorArg,returnLiteral",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,others,4
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,callback,returnLiteral,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,event,others,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Containerizer.js,server,promise,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Deploy.js,server,callback,others,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Deploy.js,server,try-catch,others,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Extra.js,server,callback,consoleLog,5
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Extra.js,server,callback,noUsageOfErrorArg,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Extra.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Extra.js,server,callback,others,14
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Extra.js,server,try-catch,others,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Log.js,server,callback,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Log.js,server,callback,others,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/LogManagement.js,server,callback,noUsageOfErrorArg,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/LogManagement.js,server,callback,others,4
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/LogManagement.js,server,try-catch,others,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,callback,consoleLog,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,callback,others,9
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,callback,reassigningError,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,event,others,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,try-catch,noUsageOfErrorArg,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizer.js,server,try-catch,others,4
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizerv1.js,server,callback,others,4
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizerv1.js,server,event,others,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modularizerv1.js,server,try-catch,others,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modules.js,server,callback,noUsageOfErrorArg,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Modules/Modules.js,server,callback,others,7
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Serve.js,server,callback,consoleLog,1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Serve.js,server,callback,others,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Spinner.js,server,try-catch,empty,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,callback,noUsageOfErrorArg,3
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,callback,"noUsageOfErrorArg,consoleLog",1
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,callback,others,7
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,try-catch,noUsageOfErrorArg,2
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,try-catch,others,19
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Startup.js,server,try-catch,rethrow,6
pm2.csv,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/pm2/lib/API/Version.js,server,callback,noUsageOfErrorArg,2
