Unnamed: 0,mech,lines,stmts,has_error_arguments,empty,noUsageOfErrorArg,consoleLog,reassigningError,alert,throwLiteral,throwUndefined,throwNull,throwErrorObject,rethrow,returnLiteral,returnUndefined,returnNull,returnErrorObject,rereturn,continue,break,file,repo,count,type
52355,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52361,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52366,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52368,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52369,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52370,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52371,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52372,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52373,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.16.1.js,sinon.csv,1,server
52380,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52381,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52383,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52384,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52385,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52386,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52392,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52398,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52401,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52402,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52403,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52404,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52405,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.0.js,sinon.csv,1,server
52412,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52413,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52415,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52416,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52417,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52418,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52424,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52430,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52433,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52434,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52435,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52436,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52437,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.1.js,sinon.csv,1,server
52444,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52445,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52447,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52448,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52449,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52450,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52456,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52462,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52465,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52466,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52467,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52468,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52469,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.2.js,sinon.csv,1,server
52476,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52477,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52479,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52480,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52481,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52482,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52488,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52494,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52497,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52498,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52499,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52500,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52501,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.3.js,sinon.csv,1,server
52508,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52509,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52511,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52512,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52513,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52514,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52521,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52528,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52531,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52532,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52533,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52534,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52535,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.4.js,sinon.csv,1,server
52542,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52543,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52545,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52546,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52547,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52548,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52555,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52562,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52565,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52566,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52567,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52568,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52569,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.5.js,sinon.csv,1,server
52576,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52577,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52579,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52580,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52581,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52582,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52589,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52596,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52599,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52600,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52601,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52602,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52603,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.6.js,sinon.csv,1,server
52610,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52611,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52613,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52614,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52615,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52616,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52623,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52630,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52633,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52634,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52635,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52636,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52637,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.17.7.js,sinon.csv,1,server
52645,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.0.js,sinon.csv,1,server
52650,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.0.js,sinon.csv,1,server
52659,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.1.js,sinon.csv,1,server
52664,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.1.js,sinon.csv,1,server
52673,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.2.js,sinon.csv,1,server
52678,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.2.js,sinon.csv,1,server
52687,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.3.js,sinon.csv,1,server
52692,try-catch,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,/home/local/CIN/lms7/project/extract-metrics/data/repo-today/server/sinon/docs/releases/sinon-server-1.3.3.js,sinon.csv,1,server
