"numberOfCallbackErrorFunctions","numberOfFirstErrorArgFunctions","numberOfEmptyCallbacks","numberOfConsoleStatementOnly","numberOfLogicalLines","numberOfPhysicalLines"
0,1,0,0,275,535
0,0,0,0,71,141
0,0,0,0,27,57
0,0,0,0,22,56
0,0,0,0,19,76
0,0,0,0,33,92
0,0,0,0,13,39
0,0,0,0,17,43
0,0,0,0,27,57
0,0,0,0,25,61
0,0,0,0,306,633
0,0,0,0,15,40
0,0,0,0,9,38
0,0,0,0,17,42
0,0,0,0,40,100
0,0,0,0,12,29
0,0,0,0,100,160
0,0,0,0,43,120
0,0,0,0,81,182
0,0,0,0,17,63
0,0,0,0,6,35
0,0,0,0,62,67
0,0,0,0,20,85
0,0,0,0,154,308
0,0,0,0,82,179
0,0,0,0,26,74
0,0,0,0,2,36
0,0,0,0,40,140
0,0,0,0,21,54
0,0,0,0,77,150
0,0,0,0,55,109
0,0,0,0,227,467
0,0,0,0,17,45
0,0,0,0,19,34
0,0,0,0,2720,3695
0,0,0,0,2747,3726
0,0,0,0,1234,1384
0,0,0,0,1242,1394
0,0,0,0,330,407
0,0,0,0,347,427
0,0,0,0,2,3
0,0,0,0,345,433
0,0,0,0,46,55
0,0,0,0,2308,3112
0,0,0,0,2335,3142
0,0,0,0,1118,1261
0,0,0,0,1127,1273
0,0,0,0,283,342
0,0,0,0,298,360
0,0,0,0,14,15
0,0,0,0,19,20
0,0,0,0,10,11
0,0,0,0,10,11
0,0,0,0,53,58
0,0,0,0,547,701
0,0,0,0,49,82
0,0,0,0,27,67
0,0,0,0,16,26
0,0,0,0,29,42
0,0,0,0,462,514
0,0,0,0,15,50
0,0,0,0,1,1
0,0,0,0,135,160
0,0,0,0,389,425
0,0,0,0,98,108
0,0,0,0,170,216
0,0,0,0,37,50
0,0,0,0,50,121
0,0,0,0,71,109
0,0,0,0,63,104
0,0,0,0,531,654
0,0,0,0,90,110
0,0,0,0,543,696
0,0,0,0,98,147
0,0,0,0,6,9
0,0,0,0,284,342
0,0,0,0,7,13
0,0,0,0,255,255
0,0,0,0,16,20
0,4,0,1,6397,7770
0,0,0,0,45,49
0,0,0,0,329,477
0,0,0,0,16,26
0,0,0,0,29,31
0,1,0,0,60,90
0,0,0,0,2,3
0,0,0,0,24,34
0,0,0,0,90,135
0,0,0,0,284,379
0,0,0,0,214,271
0,0,0,0,51,58
0,0,0,0,6,9
0,0,0,0,16,20
0,0,0,0,216,267
0,0,0,0,149,149
0,0,0,0,76,76
0,0,0,0,81,81
0,0,0,0,76,76
0,0,0,0,43,43
0,0,0,0,73,73
0,0,0,0,55,55
0,0,0,0,81,81
0,0,0,0,226,226
0,0,0,0,167,167
0,0,0,0,65,65
0,0,0,0,149,149
0,0,0,0,140,140
0,0,0,0,76,76
0,0,0,0,83,83
0,0,0,0,70,70
0,0,0,0,74,74
0,0,0,0,468,468
0,0,0,0,81,81
0,0,0,0,123,123
0,0,0,0,268,268
0,0,0,0,71,71
0,0,0,0,455,458
0,0,0,0,89,130
0,0,0,0,32,36
0,1,0,0,52,61
0,0,0,0,56,73
0,0,0,0,22,35
0,0,0,0,77,90
0,0,0,0,12,15
0,0,0,0,47,54
0,0,0,0,48,57
0,0,0,0,176,176
0,0,0,0,58,58
0,0,0,0,128,128
0,0,0,0,59,68
0,0,0,0,2,3
0,0,0,0,2,3
0,0,0,0,18,21
0,0,0,0,18,19
0,0,0,0,47,54
0,0,0,0,19,21
0,0,0,0,22,25
0,0,0,0,30,36
0,0,0,0,32,36
0,0,0,0,72,79
0,0,0,0,33,38
0,0,0,0,29,32
0,0,0,0,30,32
0,0,0,0,78,102
0,0,0,0,4,4
0,0,0,0,56,65
0,0,0,0,2,3
0,0,0,0,17,47
0,0,0,0,22,53
0,0,0,0,12,40
0,0,0,0,20,47
0,0,0,0,15,43
0,0,0,0,10,27
0,0,0,0,10,26
0,0,0,0,20,50
0,0,0,0,71,149
0,0,0,0,19,47
0,0,0,0,40,146
0,0,0,0,293,482
0,0,0,0,12,14
0,0,0,0,21,50
0,0,0,0,25,54
0,0,0,0,32,75
0,1,0,0,734,1161
0,0,0,0,9,21
0,0,0,0,42,87
0,0,0,0,492,795
0,0,0,0,27,76
0,0,0,0,48,57
0,0,0,0,5,6
0,0,0,0,43,62
0,0,0,0,7,8
0,0,0,0,109,141
0,0,0,0,78,116
0,0,0,0,5,6
0,1,0,1,7,9
0,0,0,0,49,59
0,1,0,0,155,201
0,0,0,0,5,6
0,0,0,0,8,8
0,0,0,0,153,220
0,0,0,0,122,152
0,0,0,0,2,2
0,0,0,0,87,115
0,0,0,0,105,128
0,9,0,0,1,2
0,0,0,0,130,189
0,0,0,0,126,185
0,0,0,0,30,39
0,0,0,0,41,49
0,2,0,1,100,237
0,0,0,0,5,8
0,0,0,0,674,861
0,0,0,0,53,78
0,0,0,0,62,98
0,0,0,0,151,152
0,0,0,0,12,13
0,0,0,0,124,143
0,1,0,0,68,107
0,0,0,0,37,59
0,0,0,0,50,73
0,0,0,0,79,113
0,0,0,0,13,30
0,0,0,0,6,12
0,0,0,0,12,18
0,0,0,0,23,37
0,0,0,0,21,31
0,0,0,0,40,70
0,0,0,0,1,1
0,0,0,0,94,195
0,0,0,0,119,225
0,0,0,0,5,10
0,0,0,0,95,186
0,0,0,0,69,102
0,0,0,0,56,73
0,0,0,0,688,897
0,0,0,0,976,1283
0,0,0,0,22,35
0,0,0,0,8,11
0,0,0,0,2,8
0,0,0,0,10,17
0,0,0,0,95,164
0,0,0,0,22,86
0,0,0,0,56,165
0,0,0,0,83,152
0,0,0,0,41,167
0,0,0,0,439,638
0,0,0,0,146,255
0,0,0,0,436,722
0,0,0,0,21,89
0,0,0,0,515,847
0,0,0,0,82,98
0,0,0,0,98,175
0,0,0,0,7,32
0,0,0,0,152,258
0,0,0,0,83,127
0,2,0,0,5508,6700
0,0,0,0,254,320
0,0,0,0,2397,2595
0,0,0,0,89,135
0,0,0,0,668,849
0,0,0,0,108,144
0,0,0,0,81,135
0,0,0,0,120,165
0,0,0,0,6,33
0,0,0,0,69,86
0,1,0,0,35,40
0,0,0,0,27,34
0,0,0,0,14,29
0,0,0,0,14,29
0,0,0,0,14,29
0,0,0,0,14,29
0,0,0,0,179,221
0,0,0,0,32,43
0,0,0,0,82,136
0,0,0,0,136,147
0,0,0,0,133,216
0,0,0,0,90,197
0,0,0,0,20,39
0,0,0,0,57,66
0,7,0,5,196,303
0,0,0,0,43,52
0,0,0,0,3,5
0,0,0,0,8,11
0,0,0,0,868,996
0,1,0,0,175,240
1,0,0,0,548,790
1,0,0,0,349,486
0,0,0,0,1,1
0,0,0,0,52,65
0,0,0,0,15,21
0,8,0,0,216,262
0,1,0,0,90,118
0,2,0,0,254,330
0,0,0,0,2,3
0,0,0,0,4,4
0,0,0,0,8,10
0,0,0,0,396,555
0,0,0,0,82,176
0,0,0,0,17,22
0,0,0,0,132,188
0,0,0,0,50,73
0,0,0,0,449,451
0,0,0,0,137,169
0,0,0,0,112,177
0,0,0,0,203,290
0,0,0,0,38,52
0,0,0,0,148,215
0,0,0,0,95,148
0,0,0,0,95,121
0,0,0,0,220,424
0,0,0,0,88,138
0,0,0,0,40,54
0,0,0,0,7,7
0,0,0,0,21,23
0,0,0,0,39,84
0,0,0,0,23,35
0,0,0,0,71,112
0,0,0,0,13,34
0,2,0,0,88,139
0,1,0,1,152,236
0,0,0,0,53,106
0,2,0,2,61,111
0,1,0,1,164,260
0,1,0,1,52,104
0,1,0,0,113,184
0,1,0,1,64,115
0,1,0,1,103,179
0,0,0,0,41,75
0,0,0,0,51,106
0,0,0,0,84,115
0,8,0,0,35,45
0,0,0,0,23,38
0,0,0,0,17,51
0,0,0,0,89,135
0,0,0,0,15,26
0,0,0,0,8,13
0,0,0,0,7,12
0,0,0,0,9,21
0,0,0,0,7,12
0,0,0,0,29,46
0,0,0,0,9,14
0,0,0,0,5,6
0,0,0,0,5,6
0,0,0,0,11,14
0,0,0,0,6,7
0,0,0,0,4,5
0,1,0,0,21,26
0,0,0,0,9,14
0,0,0,0,9,14
0,0,0,0,4,5
0,0,0,0,49,57
0,0,0,0,32,41
0,0,0,0,35,42
0,0,0,0,16,23
0,1,0,0,2808,3902
0,0,0,0,3,7
0,0,0,0,39,59
0,0,0,0,594,819
0,0,0,0,24,43
0,0,0,0,1199,1598
0,0,0,0,53,76
0,0,0,0,7,18
0,0,0,0,12,25
0,0,0,0,17,28
0,0,0,0,9,17
0,0,0,0,13,25
0,0,0,0,78,108
0,0,0,0,92,138
0,0,0,0,28,35
0,0,0,0,82,116
0,0,0,0,124,172
0,0,0,0,55,84
0,0,0,0,42,60
0,0,0,0,21,28
0,0,0,0,6,8
0,0,0,0,9,12
0,0,0,0,27,34
0,0,0,0,32,44
0,0,0,0,34,53
0,0,0,0,6,8
0,0,0,0,21,29
0,0,0,0,6,8
0,0,0,0,65,88
0,0,0,0,49,61
0,0,0,0,29,39
0,1,0,0,6057,7892
0,0,0,0,1,1
0,0,0,0,879,929
0,0,0,0,16,51
0,0,0,0,173,285
0,0,0,0,80,118
0,0,0,0,29,68
0,0,0,0,31,71
0,0,0,0,13,47
0,0,0,0,59,98
0,0,0,0,207,254
0,0,0,0,60,102
0,0,0,0,553,601
0,0,0,0,16,51
0,0,0,0,382,433
0,0,0,0,16,51
0,0,0,0,429,477
0,0,0,0,16,51
0,0,0,0,115,322
0,0,0,0,1,1
0,0,0,0,50,81
0,0,0,0,523,573
0,0,0,0,184,242
0,0,0,0,182,232
0,0,0,0,282,333
0,0,0,0,182,229
0,0,0,0,157,203
0,0,0,0,182,229
0,0,0,0,157,204
0,0,0,0,113,166
0,0,0,0,59,101
0,0,0,0,16,47
0,0,0,0,464,556
0,0,0,0,95,139
0,0,0,0,31,66
0,0,0,0,60,101
0,0,0,0,150,210
0,0,0,0,55,95
0,0,0,0,71,81
0,0,0,0,73,84
0,0,0,0,2,2
0,0,0,0,222,273
0,0,0,0,108,154
0,0,0,0,297,298
0,0,0,0,284,285
0,0,0,0,21,22
0,0,0,0,112,113
0,0,0,0,101,102
0,0,0,0,4,7
0,0,0,0,20,32
0,0,0,0,15,28
0,0,0,0,20,32
0,0,0,0,12,22
0,0,0,0,4,7
0,0,0,0,20,32
0,0,0,0,4,7
0,0,0,0,4,7
0,0,0,0,14,27
0,0,0,0,16,27
0,0,0,0,3,6
0,0,0,0,3,6
0,0,0,0,4,7
0,0,0,0,5,15
0,0,0,0,5,15
0,0,0,0,10,21
0,0,0,0,10,22
0,0,0,0,11,22
0,0,0,0,10,21
0,0,0,0,11,23
0,0,0,0,14,25
0,0,0,0,6,17
0,0,0,0,11,22
0,0,0,0,30,49
0,0,0,0,10,21
0,0,0,0,10,20
0,0,0,0,12,26
0,0,0,0,11,24
0,0,0,0,6,15
0,0,0,0,7,17
0,0,0,0,6,15
0,0,0,0,11,23
0,0,0,0,3,12
0,0,0,0,4,12
0,0,0,0,5,15
0,0,0,0,9,20
0,0,0,0,12,28
0,0,0,0,11,21
0,0,0,0,8,21
0,0,0,0,6,17
0,0,0,0,6,17
0,0,0,0,14,25
0,0,0,0,12,23
0,0,0,0,12,22
0,0,0,0,122,153
0,0,0,0,9,18
0,0,0,0,17,27
0,0,0,0,18,30
0,0,0,0,8,21
0,0,0,0,50,67
0,0,0,0,4,14
0,0,0,0,4,14
0,0,0,0,10,21
0,0,0,0,18,32
0,0,0,0,19,32
0,0,0,0,11,21
0,0,0,0,11,24
0,0,0,0,11,23
0,0,0,0,22,38
0,0,0,0,3,16
0,0,0,0,6,16
0,0,0,0,6,16
0,0,0,0,3,15
0,0,0,0,8,19
0,0,0,0,12,24
0,0,0,0,7,20
0,0,0,0,15,28
0,0,0,0,4,14
0,0,0,0,6,19
0,0,0,0,4,13
0,0,0,0,6,18
0,0,0,0,9,20
0,0,0,0,11,23
0,0,0,0,56,74
0,0,0,0,8,21
0,0,0,0,12,24
0,0,0,0,7,18
0,0,0,0,7,17
0,0,0,0,7,18
0,0,0,0,12,28
0,0,0,0,54,83
0,0,0,0,7,18
0,0,0,0,46,62
0,0,0,0,4,12
0,0,0,0,22,47
0,0,0,0,7,18
0,0,0,0,7,18
0,0,0,0,46,60
0,0,0,0,20,31
0,0,0,0,17,30
0,0,0,0,19,33
0,0,0,0,3,10
0,0,0,0,4,14
0,0,0,0,11,22
0,0,0,0,13,22
0,0,0,0,21,33
0,0,0,0,7,20
0,0,0,0,27,41
0,0,0,0,71,93
0,0,0,0,10,20
0,0,0,0,21,34
0,0,0,0,8,19
0,0,0,0,17,30
0,0,0,0,6,14
0,0,0,0,7,16
0,0,0,0,6,14
0,0,0,0,32,51
0,0,0,0,21,37
0,0,0,0,6,18
0,0,0,0,13,28
0,0,0,0,9,23
0,0,0,0,19,35
0,0,0,0,7,17
0,0,0,0,6,15
0,0,0,0,8,18
0,0,0,0,32,47
0,0,0,0,7,17
0,0,0,0,12,22
0,0,0,0,6,15
0,0,0,0,19,31
0,0,0,0,10,22
0,0,0,0,9,21
0,0,0,0,24,42
0,0,0,0,42,64
0,0,0,0,17,30
0,0,0,0,13,24
0,0,0,0,9,20
0,0,0,0,12,24
0,0,0,0,7,18
0,0,0,0,21,37
0,0,0,0,6,14
0,0,0,0,57,72
0,0,0,0,10,20
0,0,0,0,6,18
0,0,0,0,7,19
0,0,0,0,11,26
0,0,0,0,13,25
0,0,0,0,22,36
0,0,0,0,12,23
0,0,0,0,4,13
0,0,0,0,5,14
0,0,0,0,5,14
0,0,0,0,11,21
0,0,0,0,3,14
0,0,0,0,7,18
0,0,0,0,7,19
0,0,0,0,8,20
0,0,0,0,7,16
0,0,0,0,16,35
0,0,0,0,6,16
0,0,0,0,9,22
0,0,0,0,7,17
0,0,0,0,9,22
0,0,0,0,7,18
0,0,0,0,6,16
0,0,0,0,29,41
0,0,0,0,20,44
0,0,0,0,24,39
0,0,0,0,26,41
0,0,0,0,10,20
0,0,0,0,24,40
0,0,0,0,6,16
0,0,0,0,6,16
0,0,0,0,3,6
0,0,0,0,11,21
0,0,0,0,12,23
0,0,0,0,26,37
0,0,0,0,21,32
0,0,0,0,16,25
0,0,0,0,13,28
0,0,0,0,20,33
0,0,0,0,11,24
0,0,0,0,21,37
0,0,0,0,32,46
0,0,0,0,16,25
0,0,0,0,60,78
0,0,0,0,66,92
0,0,0,0,7,17
0,0,0,0,28,38
0,0,0,0,18,27
0,0,0,0,19,33
0,0,0,0,25,43
0,0,0,0,20,30
0,0,0,0,32,56
0,0,0,0,11,20
0,0,0,0,19,33
0,0,0,0,8,19
0,0,0,0,19,30
0,0,0,0,68,106
0,0,0,0,11,29
0,0,0,0,11,28
0,0,0,0,5,16
0,0,0,0,57,71
0,0,0,0,9,11
0,0,0,0,59,83
0,0,0,0,70,112
0,0,0,0,61,89
0,0,0,0,10,21
0,0,0,0,12,22
0,0,0,0,7,16
0,0,0,0,2,4
0,0,0,0,7,16
0,0,0,0,7,17
0,0,0,0,6,15
0,0,0,0,17,31
0,0,0,0,5,13
0,0,0,0,8,18
0,0,0,0,13,24
0,0,0,0,7,17
0,0,0,0,3,6
0,0,0,0,23,46
0,0,0,0,15,30
0,0,0,0,14,25
0,0,0,0,41,58
0,0,0,0,4,13
0,0,0,0,18,33
0,0,0,0,7,17
0,0,0,0,26,39
0,0,0,0,12,26
0,0,0,0,5,15
0,0,0,0,6,15
0,0,0,0,6,17
0,0,0,0,13,30
0,0,0,0,8,23
0,0,0,0,9,23
0,0,0,0,12,26
0,0,0,0,54,80
0,0,0,0,9,18
0,0,0,0,12,23
0,0,0,0,9,20
0,0,0,0,9,22
0,0,0,0,18,30
0,0,0,0,17,29
0,0,0,0,7,15
0,0,0,0,17,28
0,0,0,0,5,14
0,0,0,0,9,20
0,0,0,0,7,18
0,0,0,0,5,15
0,0,0,0,9,18
0,0,0,0,13,23
0,0,0,0,13,23
0,0,0,0,50,69
0,0,0,0,5,13
0,0,0,0,19,35
0,0,0,0,7,19
0,0,0,0,5,16
0,0,0,0,13,26
0,0,0,0,12,21
0,0,0,0,7,18
0,0,0,0,5,16
0,0,0,0,5,16
0,0,0,0,9,22
0,0,0,0,9,18
0,0,0,0,10,20
0,0,0,0,13,26
0,0,0,0,54,90
0,0,0,0,3,6
0,0,0,0,3,6
0,0,0,0,3,6
0,0,0,0,10,20
0,0,0,0,11,22
0,0,0,0,6,22
0,0,0,0,6,15
0,0,0,0,22,36
0,0,0,0,6,16
0,0,0,0,2,4
0,0,0,0,2,4
0,0,0,0,2,4
0,0,0,0,2,4
0,0,0,0,14,29
0,0,0,0,16,29
0,0,0,0,4,9
0,0,0,0,6,19
0,0,0,0,4,14
0,0,0,0,4,20
0,0,0,0,9,18
0,0,0,0,9,18
0,0,0,0,4,14
0,0,0,0,9,21
0,0,0,0,21,37
0,0,0,0,16,28
0,0,0,0,6,15
0,0,0,0,7,18
0,0,0,0,4,14
0,0,0,0,4,14
0,0,0,0,20,34
0,0,0,0,11,23
0,0,0,0,10,21
0,0,0,0,9,18
0,0,0,0,9,18
0,0,0,0,15,28
0,0,0,0,10,21
0,0,0,0,14,26
0,0,0,0,10,21
0,0,0,0,28,44
0,0,0,0,24,40
0,0,0,0,53,69
0,0,0,0,32,46
0,0,0,0,14,23
0,0,0,0,5,22
0,0,0,0,14,42
0,0,0,0,67,67
0,0,0,0,8,29
0,0,0,0,20,58
0,0,0,0,7,40
0,0,0,0,7,38
0,0,0,0,7,37
0,0,0,0,4,23
0,0,0,0,11,35
0,0,0,0,19,40
0,0,0,0,16,57
0,0,0,0,13,41
0,0,0,0,17,68
0,0,0,0,7,29
0,0,0,0,6,23
0,0,0,0,9,44
0,0,0,0,3,26
0,0,0,0,7,38
0,0,0,0,24,50
0,0,0,0,18,39
0,0,0,0,6,36
0,0,0,0,7,29
0,0,0,0,8,40
0,0,0,0,7,42
0,0,0,0,30,30
0,0,0,0,5,33
0,0,0,0,14,31
0,0,0,0,18,43
0,0,0,0,25,60
0,0,0,0,7,35
0,0,0,0,6,32
0,0,0,0,6,26
0,0,0,0,1087,3836
0,0,0,0,12,40
0,0,0,0,7,43
0,0,0,0,10,57
0,0,0,0,10,54
0,0,0,0,3,3
0,0,0,0,102,188
0,0,0,0,14,45
0,0,0,0,4,25
0,0,0,0,9,32
0,0,0,0,9,30
0,0,0,0,6,26
0,0,0,0,7,28
0,0,0,0,10,33
0,0,0,0,16,44
0,0,0,0,15,40
0,0,0,0,5,22
0,0,0,0,11,38
0,0,0,0,12,39
0,0,0,0,8,45
0,0,0,0,8,45
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,16,43
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,37
0,0,0,0,11,43
0,0,0,0,10,32
0,0,0,0,13,56
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,14,45
0,0,0,0,9,48
0,0,0,0,4,42
0,0,0,0,16,55
0,0,0,0,7,44
0,0,0,0,4,25
0,0,0,0,20,59
0,0,0,0,7,44
0,0,0,0,1,1
0,0,0,0,6,29
0,0,0,0,7,31
0,0,0,0,8,31
0,0,0,0,6,22
0,0,0,0,7,25
0,0,0,0,11,33
0,0,0,0,6,28
0,0,0,0,3,26
0,0,0,0,3,27
0,0,0,0,3,26
0,0,0,0,9,41
0,0,0,0,9,31
0,0,0,0,9,39
0,0,0,0,9,37
0,0,0,0,6,36
0,0,0,0,6,34
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,351,568
0,0,0,0,8,18
0,0,0,0,7,7
0,0,0,0,336,368
0,0,0,0,14,14
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,6,18
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,6
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,2,2
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
0,0,0,0,4,5
